Leaf_Temperature,Leaf_Moisture,Air_Temperature,Air_Humidity,is_anomaly,timestamp,kmeans_distance,kmeans_anomaly,isoforest_score,isoforest_anomaly,was_detected
26.198083930243584,67.8276201461717,24.80282373543148,62.57515767461616,0,2025-06-15 12:28:00,0.9548702107019317,0,1,0,0
27.124918750620168,59.67124869463506,25.03769924588969,65.14694164632132,0,2025-06-15 12:29:00,0.43266761519962077,0,1,0,0
26.194880163311808,57.22400236653401,26.416428846513117,82.30874513154735,0,2025-06-15 12:30:00,1.0191928290030299,0,1,0,0
33.55683455352681,69.40578534720295,25.466432262527004,86.85014278708509,0,2025-06-15 12:31:00,1.6883798684371782,1,1,0,1
27.9595083257862,52.75993049791878,26.90627326782649,75.62880860174354,0,2025-06-15 12:32:00,0.8641478932085491,0,1,0,0
24.8268672131323,49.00597021689959,25.57424833040365,61.20185646497946,0,2025-06-15 12:33:00,1.3814526336701463,0,1,0,0
30.467634736309567,62.200072250266665,23.775125250719125,89.87061111699441,0,2025-06-15 12:34:00,1.4369351270062882,0,1,0,0
24.33746905008693,57.48972887823695,25.723007050412203,64.69029102188036,0,2025-06-15 12:35:00,0.8990295735016927,0,1,0,0
28.626590785014265,54.89383591434643,22.71254758535868,66.64862218828549,0,2025-06-15 12:36:00,0.6826006778600522,0,1,0,0
22.120989628360675,63.541782236496765,25.21711941155305,73.42337834489622,0,2025-06-15 12:37:00,1.225337257954692,0,1,0,0
24.015441853304708,61.219003568856,24.93354001871108,85.54160420714774,0,2025-06-15 12:38:00,1.350830807860911,0,1,0,0
28.59058370760737,57.17960684631636,24.58376628545492,78.53975976552223,0,2025-06-15 12:39:00,0.656233158201809,0,1,0,0
30.215399739986232,53.59847800664553,24.74292497712214,74.1486550036191,0,2025-06-15 12:40:00,0.7421685661963334,0,1,0,0
28.51410484356991,64.36228664140073,21.236301909004723,74.63288530118106,0,2025-06-15 12:41:00,0.817717773744782,0,1,0,0
27.65305515283528,63.251005889793305,23.90255018451808,70.43514668643466,0,2025-06-15 12:42:00,0.36494794517500684,0,1,0,0
27.09668891323213,59.50412068110309,25.18568980228223,75.58139514518507,0,2025-06-15 12:43:00,0.4699592761825943,0,1,0,0
23.56443402889772,69.23318498023833,25.3197127839948,44.70439922305697,0,2025-06-15 12:44:00,2.132071405166546,1,1,0,1
25.840467374815876,54.64957616836924,22.944649718148085,67.03392540930201,0,2025-06-15 12:45:00,0.8289540201289304,0,1,0,0
26.61808368712064,52.37237414537631,27.531415681729403,72.4132193491678,0,2025-06-15 12:46:00,0.9341026998885544,0,1,0,0
31.171366678656742,56.540459650593775,23.267650303571,58.48985916380493,0,2025-06-15 12:47:00,1.0406792161425624,0,1,0,0
29.030854868705383,59.77206991822251,26.938914401053477,73.86323317811559,0,2025-06-15 12:48:00,0.4402900850976538,0,1,0,0
22.7108795339118,61.21669724661346,25.85438872374337,67.95528779013878,0,2025-06-15 12:49:00,1.0837928914748416,0,1,0,0
28.972251908184383,58.79381971071835,23.707545380312396,87.5547569831549,0,2025-06-15 12:50:00,1.239023191636499,0,1,0,0
26.84475315875105,61.76027698257148,28.550621785219025,85.73019725214857,0,2025-06-15 12:51:00,1.291199736427307,0,1,0,0
25.969233999082125,53.74230287904778,22.61272633648704,65.34194430881837,0,2025-06-15 12:52:00,0.9303729338977517,0,1,0,0
29.8350288665226,67.2188230203663,26.838308347220003,68.49162288433304,0,2025-06-15 12:53:00,0.7466351629560869,0,1,0,0
31.092998567487854,59.58924410803716,27.00116463608596,69.26052434391607,0,2025-06-15 12:54:00,0.5871880142366358,0,1,0,0
30.7938403573486,65.58647915794064,23.65875958184671,65.48340523840378,0,2025-06-15 12:55:00,0.7405232005451926,0,1,0,0
25.482347430332084,61.71362673188852,27.784930600128657,71.95024984028127,0,2025-06-15 12:56:00,0.7613705258269423,0,1,0,0
27.072362872446355,62.28376609576892,24.49990697080209,62.4171793111241,0,2025-06-15 12:57:00,0.6250120124981887,0,1,0,0
28.99379029421069,62.84883640116102,25.577387258559718,58.693846650624735,0,2025-06-15 12:58:00,0.8286410264236392,0,1,0,0
30.92663538136708,62.23854280008658,25.52064367754244,76.22711223900268,0,2025-06-15 12:59:00,0.6356309965575957,0,1,0,0
26.56247728646413,63.21361379933772,24.731382517058904,76.29529584221811,0,2025-06-15 13:00:00,0.6191880005602748,0,1,0,0
27.44302307000855,66.64576265066216,26.621616546319565,61.95684240340008,0,2025-06-15 13:01:00,0.8724013291830052,0,1,0,0
24.680995077981915,60.98260584850735,26.586977441104427,78.95355430762599,0,2025-06-15 13:02:00,0.9742595808687559,0,1,0,0
24.411380127757987,63.54501878794256,21.50293605352364,63.68422270834669,0,2025-06-15 13:03:00,1.1055015426347758,0,1,0,0
30.437577467182592,59.55132152856387,27.608680485756302,72.53165238037981,0,2025-06-15 13:04:00,0.6005873415043058,0,1,0,0
32.06872008571247,67.20058607724737,21.67501602392865,78.20344012612456,0,2025-06-15 13:05:00,1.2047452233177114,0,1,0,0
27.783969635259,56.61803848970365,27.065092408683316,69.66387435296286,0,2025-06-15 13:06:00,0.5163673790805575,0,1,0,0
31.010598693676076,69.00470216455408,27.253410273655167,74.54740912141135,0,2025-06-15 13:07:00,1.032656400868296,0,1,0,0
29.084908075142906,59.79921024677828,22.818067139569603,64.83570356112428,0,2025-06-15 13:08:00,0.5397736897609433,0,1,0,0
26.06464073618463,52.84612448940976,24.17837142409083,68.03533416571902,0,2025-06-15 13:09:00,0.8434469878475506,0,1,0,0
29.084186816525243,60.64052207455395,22.788590663028128,67.9414056911966,0,2025-06-15 13:10:00,0.42862756606226726,0,1,0,0
32.61410969939791,56.5947417126256,24.57015793942253,62.53421653459761,0,2025-06-15 13:11:00,0.9702782465789591,0,1,0,0
27.892521882670145,64.20321774494361,24.38393143162852,68.23225836884218,0,2025-06-15 13:12:00,0.404808744075974,0,1,0,0
32.69393096744202,56.73688010348805,26.55932106453868,54.51381701136253,0,2025-06-15 13:13:00,1.3812591824446672,0,1,0,0
20.14076468773077,57.7690828339261,27.620617492239216,65.08846252857896,0,2025-06-15 13:14:00,1.6489591612887278,0,1,0,0
30.465707513125672,50.552296345272346,27.791367621579912,67.15124506630329,0,2025-06-15 13:15:00,1.0937290950487548,0,1,0,0
28.261141204714512,57.73846840375462,23.8756639468434,67.4382024750462,0,2025-06-15 13:16:00,0.3641183062794072,0,1,0,0
27.1029779486024,47.88060336685522,24.581556252510943,67.58502554129221,0,2025-06-15 13:17:00,1.1791925091871454,0,1,0,0
28.275282329606508,52.08048588257138,21.633123615558095,69.38235800139871,0,2025-06-15 13:18:00,0.9602781565492482,0,1,0,0
22.037293256197323,63.80207328072149,23.388259867007623,74.79441518086064,0,2025-06-15 13:19:00,1.2974824856186828,0,1,0,0
27.340984336487463,63.92900079325416,26.92970326619492,78.74517074132523,0,2025-06-15 13:20:00,0.7903696448224246,0,1,0,0
29.07133771453524,62.12728780892483,28.231165647096464,63.50234773151733,0,2025-06-15 13:21:00,0.7495511480411525,0,1,0,0
32.43368213422455,55.165119284353935,22.53130225624016,57.96799144610856,0,2025-06-15 13:22:00,1.269461696480511,0,1,0,0
26.44518934517906,59.7614432192901,23.81507148169421,59.57955587756897,0,2025-06-15 13:23:00,0.8481945954547132,0,1,0,0
25.57451919132044,59.98198730454716,24.947188486082148,65.12797078805073,0,2025-06-15 13:24:00,0.6406526030477891,0,1,0,0
26.49472886924639,54.20817655403729,25.56032231763921,66.48078682183491,0,2025-06-15 13:25:00,0.7235338312706411,0,1,0,0
30.746206353106224,67.51699150883576,23.380792960156707,62.30003933802543,0,2025-06-15 13:26:00,0.9757118587778167,0,1,0,0
28.986253328979053,64.38681145287836,25.84812208892818,57.038833357501055,0,2025-06-15 13:27:00,0.9867649999507948,0,1,0,0
26.410719388698883,58.89517913085168,24.052321305858168,65.43879172525811,0,2025-06-15 13:28:00,0.547478012186166,0,1,0,0
29.539802299340067,60.134429194972654,24.971095458243443,71.81426620113972,0,2025-06-15 13:29:00,0.21745553773541995,0,1,0,0
28.29123264804412,61.04191403973776,26.0925684960074,75.95029465835565,0,2025-06-15 13:30:00,0.45440885547319493,0,1,0,0
30.90593497159867,49.79132565787855,25.01284453962188,64.42576946891678,0,2025-06-15 13:31:00,1.122135479885945,0,1,0,0
25.893840718367944,58.76411308739701,24.12722821894686,65.87002177856566,0,2025-06-15 13:32:00,0.6019538596704953,0,1,0,0
27.017013560206696,56.59007876001101,24.780780392148337,60.73301691152689,0,2025-06-15 13:33:00,0.7835761183431404,0,1,0,0
26.823675540603528,54.99189995052542,24.82327408158933,69.68560829625224,0,2025-06-15 13:34:00,0.581624203114374,0,1,0,0
23.609455155603644,58.594498535570224,24.259977940235743,61.515713658091855,0,2025-06-15 13:35:00,1.0948664527532042,0,1,0,0
28.88836083119373,68.98843263424762,24.4824078746658,75.731278132412,0,2025-06-15 13:36:00,0.8818187002201255,0,1,0,0
28.783165816539668,63.20421430633505,28.197294341009435,52.14133508065889,0,2025-06-15 13:37:00,1.3851312803085924,0,1,0,0
28.015340369927383,57.144105051086015,26.12183889588248,66.40370327547538,0,2025-06-15 13:38:00,0.4450078817564198,0,1,0,0
27.29623859987456,62.86291390678079,24.40903936394168,73.01107339191742,0,2025-06-15 13:39:00,0.3936622811173755,0,1,0,0
23.75388777384876,66.99677718293,26.39390880902147,71.83834516322504,0,2025-06-15 13:40:00,1.0932932618937186,0,1,0,0
26.738064031703924,64.62316841456385,24.33236102048798,96.93033663980496,0,2025-06-15 13:41:00,1.926494062701896,1,1,0,1
26.971856450419693,60.29815184960087,27.34624927517328,73.49800024567908,0,2025-06-15 13:42:00,0.5534663728418601,0,1,0,0
25.593168192335146,56.76531611147213,25.73928438439619,59.959454031579895,0,2025-06-15 13:43:00,0.9492363229786124,0,1,0,0
27.51614286500197,63.49111656806795,24.78539571199154,69.04535752910927,0,2025-06-15 13:44:00,0.3496821125336375,0,1,0,0
29.21215257044361,61.96742692710875,25.89543385162056,52.23753666533548,0,2025-06-15 13:45:00,1.2570724440465904,0,1,0,0
33.65855770363159,64.47596610013866,21.858247695863,69.1940025070324,0,2025-06-15 13:46:00,1.1450843478841002,0,1,0,0
28.523733438495515,63.17585900840984,22.74646506218039,61.669439429992416,0,2025-06-15 13:47:00,0.7486928718686489,0,1,0,0
28.77265117216829,65.24776357659667,22.61214998720189,79.15390275560162,0,2025-06-15 13:48:00,0.876081975909654,0,1,0,0
27.7766622527015,57.32382394219716,25.28588618952741,64.50459725404465,0,2025-06-15 13:49:00,0.4970193665148223,0,1,0,0
22.24368635410288,66.58697032817163,28.465029998970184,68.83234084204753,0,2025-06-15 13:50:00,1.4168173838222324,0,1,0,0
27.920458373652348,60.987998023462,29.462600292385265,63.64442158595597,0,2025-06-15 13:51:00,0.9088784665117354,0,1,0,0
28.18069062982308,70.37630436312632,26.276102202881518,87.38851351853332,0,2025-06-15 13:52:00,1.5197498818020476,0,1,0,0
35.389726337455855,56.55406090955216,26.00168894988892,66.78757233882088,0,2025-06-15 13:53:00,1.3222123317631835,0,1,0,0
27.422917105656637,68.67981901582624,21.397884531694523,88.32557043479201,0,2025-06-15 13:54:00,1.6128713272248356,0,1,0,0
28.90464202700084,60.98955391731324,23.91465240053196,78.14151762118266,0,2025-06-15 13:55:00,0.5949992234557756,0,1,0,0
27.89586469088427,56.74290998192776,23.42443249618352,74.82066727335386,0,2025-06-15 13:56:00,0.5537566943548443,0,1,0,0
24.493965887141403,57.5805708297284,23.75830480349777,73.68733147317519,0,2025-06-15 13:57:00,0.8465477130103847,0,1,0,0
31.42846844354506,58.3982634590284,24.66371236283042,73.93797298216252,0,2025-06-15 13:58:00,0.6169053041210627,0,1,0,0
30.25579909806032,62.12082973200958,24.055818844605746,50.7232742065439,0,2025-06-15 13:59:00,1.3923758821938463,0,1,0,0
30.373095841129143,62.6141774401775,21.041400379248422,67.21116605849244,0,2025-06-15 14:00:00,0.8220700639679206,0,1,0,0
25.271837635615785,57.13149998030711,26.495820512235067,78.45157971184321,0,2025-06-15 14:01:00,0.9182451899922663,0,1,0,0
32.2083829328083,59.87822703869509,22.85451394852039,69.51102816525895,0,2025-06-15 14:02:00,0.7673917704155863,0,1,0,0
23.79444681162316,70.71135179305932,25.4784937282223,55.94810153196425,0,2025-06-15 14:03:00,1.6091116679477764,0,1,0,0
29.76057128140081,68.63771585050355,29.148165339499947,69.4759554942253,0,2025-06-15 14:04:00,1.0692140926963776,0,1,0,0
34.57136687742994,62.18161834837016,23.161230816827157,87.04105516255491,0,2025-06-15 14:05:00,1.6439971507501332,0,1,0,0
25.02839102460793,60.190017390841,19.93942495450734,82.4689171553472,0,2025-06-15 14:06:00,1.3902409543658862,0,1,0,0
26.301106811191683,60.6001566335913,24.42799155623978,69.37995990633968,0,2025-06-15 14:07:00,0.42399679366138254,0,1,0,0
28.298954095262925,63.06758986365208,27.20191926999714,79.51449277058086,0,2025-06-15 14:08:00,0.7969580393804808,0,1,0,0
26.489573037651404,54.88603717400797,28.916694908441187,66.33492979631949,0,2025-06-15 14:09:00,0.962279234716688,0,1,0,0
23.3480097068016,58.71311731288328,22.540900811095167,52.96128413173281,0,2025-06-15 14:10:00,1.5818049837983614,0,1,0,0
28.205688924418084,51.65707963061205,25.993398446473044,60.75534011870445,0,2025-06-15 14:11:00,1.0368679450251173,0,1,0,0
24.813088858821686,61.9961156130264,24.06937908643989,85.62888768508198,0,2025-06-15 14:12:00,1.2894786726966996,0,1,0,0
29.420777291905544,63.2359796985137,24.788103291391728,67.26006918170695,0,2025-06-15 14:13:00,0.3641529965782224,0,1,0,0
25.241727297298592,57.58406768850313,30.28868669403407,67.56616020624982,0,2025-06-15 14:14:00,1.1467044379747218,0,1,0,0
32.649803215052614,67.86993381645016,21.99405934320969,67.00161803725119,0,2025-06-15 14:15:00,1.1598184114589747,0,1,0,0
25.65024012299129,53.8711716849883,25.50747932298915,89.04136589573007,0,2025-06-15 14:16:00,1.5323985784777001,0,1,0,0
27.03381545138297,52.6781255989509,25.935386343530865,86.25958915362062,0,2025-06-15 14:17:00,1.3559978622569557,0,1,0,0
30.440551652109008,61.12225909279986,27.17157264987869,92.18780233448136,0,2025-06-15 14:18:00,1.6122418606598874,0,1,0,0
24.30740705069813,65.23549151306077,25.19596630694179,68.40954789599948,0,2025-06-15 14:19:00,0.8964558248249535,0,1,0,0
28.68237980381239,68.41963845728934,25.616101079008203,72.95624488747094,0,2025-06-15 14:20:00,0.7656805573421066,0,1,0,0
31.92142826284729,57.7055786856553,24.216702865156417,54.833574505792086,0,2025-06-15 14:21:00,1.2504717369758234,0,1,0,0
23.17755029631632,65.39340416715648,25.538253882490213,84.76934426118274,0,2025-06-15 14:22:00,1.4827479503042447,0,1,0,0
28.553901575596917,59.80745765249647,24.31361544900518,58.32220448732065,0,2025-06-15 14:23:00,0.823232792814348,0,1,0,0
28.779648382745272,59.1368635002959,26.243143779712103,72.16775563762629,0,2025-06-15 14:24:00,0.2865290541854326,0,1,0,0
30.34546861533193,64.41829968743336,24.260779327912733,59.02697472367156,0,2025-06-15 14:25:00,0.918053802504511,0,1,0,0
24.28914786736576,63.261614392067095,25.75420078780437,64.11133173261304,0,2025-06-15 14:26:00,0.9248621859373816,0,1,0,0
24.03863016074717,52.11803921507875,24.941474372630044,61.627375689503,0,2025-06-15 14:27:00,1.2546547040900986,0,1,0,0
29.565824696850694,67.38270174862947,27.252100501544337,63.92124739324182,0,2025-06-15 14:28:00,0.881413647068902,0,1,0,0
28.89095401969956,66.90045677073726,24.897212552823028,64.60877296851021,0,2025-06-15 14:29:00,0.7067112769939755,0,1,0,0
28.75147855103763,56.87218649245235,21.45393506358624,64.51731205074923,0,2025-06-15 14:30:00,0.7994804608964236,0,1,0,0
29.039344628490927,61.97901766718704,27.523843001427984,78.33333911780306,0,2025-06-15 14:31:00,0.7412579015448238,0,1,0,0
25.959925835264528,62.47015093141369,23.18853539827476,58.9513720693748,0,2025-06-15 14:32:00,0.9752102054618724,0,1,0,0
28.69676109148301,61.303368829119535,23.69246732270236,72.20541427013868,0,2025-06-15 14:33:00,0.28755724799859583,0,1,0,0
28.879217419896044,57.2484742307729,23.808677411913017,82.17959152305559,0,2025-06-15 14:34:00,0.9090556990627452,0,1,0,0
25.856945745920896,56.64188316030975,27.748876186341636,64.86803635486604,0,2025-06-15 14:35:00,0.8456646916002756,0,1,0,0
33.59732353343427,59.87222964504277,20.728651572042608,62.82081109252398,0,2025-06-15 14:36:00,1.2884352086547413,0,1,0,0
29.42149876273536,65.86364509629682,31.27549706731999,67.69475374819748,0,2025-06-15 14:37:00,1.2300052932433732,0,1,0,0
24.426089508392053,62.71800077297216,27.112113618132103,81.7972520836071,0,2025-06-15 14:38:00,1.1823198823560002,0,1,0,0
29.96966082590149,58.14692833956947,25.44647782825832,71.94107630953357,0,2025-06-15 14:39:00,0.3603775877175564,0,1,0,0
25.075954989318035,63.85849355324172,24.890211998767427,64.68785705392402,0,2025-06-15 14:40:00,0.7986862583115725,0,1,0,0
30.36125381122736,45.75728689684962,25.571108149715315,74.8387665118804,0,2025-06-15 14:41:00,1.4096647653307068,0,1,0,0
31.47578673702221,65.74382850186052,26.04224485675868,58.977078501635766,0,2025-06-15 14:42:00,1.0693324895262002,0,1,0,0
25.537953044944867,51.301431106109504,26.290431171900117,76.81359510442948,0,2025-06-15 14:43:00,1.11534872359202,0,1,0,0
30.890128387732965,58.18779529298434,26.111208932006896,74.08607307701767,0,2025-06-15 14:44:00,0.5783008045489367,0,1,0,0
29.238342780809496,54.40165052686928,25.1791613625105,66.92191528861116,0,2025-06-15 14:45:00,0.5983276061778918,0,1,0,0
30.46618047998347,53.52659262139547,24.605323159385343,61.61414201552769,0,2025-06-15 14:46:00,0.9246553078287488,0,1,0,0
33.69037894796184,65.8041339368926,24.697453432692978,61.133190777165424,0,2025-06-15 14:47:00,1.2257937178955922,0,1,0,0
27.26383565199139,57.661493993440544,24.61018343929464,75.3481733634591,0,2025-06-15 14:48:00,0.5019046375336892,0,1,0,0
25.73879150692753,61.73251940865358,27.267540193734128,82.28980502489063,0,2025-06-15 14:49:00,1.0697783284799869,0,1,0,0
25.33145671112343,59.76539710560408,26.187113444561724,63.62692252971205,0,2025-06-15 14:50:00,0.7658140871105532,0,1,0,0
25.55256914510369,62.3852041361156,19.11922273067144,74.58386703551484,0,2025-06-15 14:51:00,1.2226565155587592,0,1,0,0
27.76869487175769,60.38410945530128,26.31180155305952,49.12972981397931,0,2025-06-15 14:52:00,1.472498044104669,0,1,0,0
29.02345592444993,53.58503887905715,25.38947238943755,64.153822693428,0,2025-06-15 14:53:00,0.7478778700026814,0,1,0,0
28.830072397990055,64.9813340972357,24.962582487108204,69.68941067129099,0,2025-06-15 14:54:00,0.42314417280967304,0,1,0,0
30.481549747108076,57.53121708419344,24.22296309382223,60.90316583018166,0,2025-06-15 14:55:00,0.7817516900852298,0,1,0,0
28.03900567563372,52.21709050670125,27.24822543997203,60.63493625210404,0,2025-06-15 14:56:00,1.06654889331292,0,1,0,0
32.36060223147195,57.85942419517044,26.895052924245714,63.322204435311136,0,2025-06-15 14:57:00,0.9274387638438091,0,1,0,0
27.20602950028613,67.50379895317155,23.45424466435278,72.92192728326373,0,2025-06-15 14:58:00,0.7695900312662276,0,1,0,0
36.160507499768855,64.25110871056746,25.814104574249072,68.12670981593625,0,2025-06-15 14:59:00,1.4410488314006844,0,1,0,0
29.87700204329502,58.2567393279607,23.05668653091743,47.61768766675028,0,2025-06-15 15:00:00,1.6190865858836787,0,1,0,0
25.42852733075115,58.25371147840786,22.24076367042214,48.79299847364933,0,2025-06-15 15:01:00,1.6605874906577665,0,1,0,0
24.78732250581666,58.39182474391309,23.74656555082007,63.93134822142824,0,2025-06-15 15:02:00,0.8536537032103494,0,1,0,0
29.44741724572956,70.3837399178042,26.72478694476552,74.57686586053552,0,2025-06-15 15:03:00,1.020612090929444,0,1,0,0
27.32961164402245,61.90967726115777,26.906250090752174,42.52495157274765,0,2025-06-15 15:04:00,1.9506070171899907,1,1,0,1
30.142001482276275,62.15020823595535,26.026170840194585,65.00269823848369,0,2025-06-15 15:05:00,0.5152151926813194,0,1,0,0
29.419712873720638,65.15141727015921,26.450191573696,64.7375214348258,0,2025-06-15 15:06:00,0.6438745988355082,0,1,0,0
27.78151326202938,61.19394579513257,26.032356574229915,83.88337778208448,0,2025-06-15 15:07:00,0.9829772753155254,0,1,0,0
25.459618845794783,58.70478927089648,23.71703680955409,66.14978188287137,0,2025-06-15 15:08:00,0.6803086584967976,0,1,0,0
23.45545832594241,59.01825075457511,25.86384508934788,73.82988984740929,0,2025-06-15 15:09:00,0.9802032058105136,0,1,0,0
26.660455143798934,59.64199370292968,26.600819050455364,71.41257140087463,0,2025-06-15 15:10:00,0.45678992653155864,0,1,0,0
30.569196382970414,59.8138888174508,26.508582659627148,48.694335201928,0,2025-06-15 15:11:00,1.5461998943878505,0,1,0,0
28.64228123239061,63.6381477181849,27.377826742949285,77.68207216631737,0,2025-06-15 15:12:00,0.7330313823400529,0,1,0,0
24.262783663864035,60.2597294290365,26.416607694402128,72.15396505456287,0,2025-06-15 15:13:00,0.8294661136136678,0,1,0,0
28.519542777553543,63.6632003860779,25.702896415083167,75.0826863967459,0,2025-06-15 15:14:00,0.47308144012396325,0,1,0,0
29.15595213918651,59.596417099457085,27.140300476632856,109.26237706436326,0,2025-06-15 15:15:00,2.7355771500867196,1,1,0,1
25.3484276913966,60.39317595158045,24.94695748150188,49.15887060501412,0,2025-06-15 15:16:00,1.5581902969749402,0,1,0,0
28.461175317836584,50.00899657733946,23.236250697544563,87.24696649761108,0,2025-06-15 15:17:00,1.545271363582692,0,1,0,0
28.174626155338,64.5816383735124,24.67386607211247,67.12552480599645,0,2025-06-15 15:18:00,0.44305058784514034,0,1,0,0
24.571089106508133,61.73244237948996,23.5101947103871,72.87328904403009,0,2025-06-15 15:19:00,0.8022826113650469,0,1,0,0
29.07336208104485,64.99005054929826,23.64964345005124,69.54487754698758,0,2025-06-15 15:20:00,0.49353224656687456,0,1,0,0
29.682353579104703,45.51872310903156,24.710962658568963,65.75763666601956,0,2025-06-15 15:21:00,1.3976300808397426,0,1,0,0
31.24915372952583,70.44187352390364,23.41516015800008,64.30167071761241,0,2025-06-15 15:22:00,1.147150422332922,0,1,0,0
31.16140615610471,59.30205185922413,24.38407694072192,73.29508735573009,0,2025-06-15 15:23:00,0.5441879395465737,0,1,0,0
23.866991896128727,65.54091408368758,21.21277066609243,54.82826303328321,0,2025-06-15 15:24:00,1.5807456541599563,0,1,0,0
25.18652488025463,54.800470364372345,25.42658741474588,77.50579167521765,0,2025-06-15 15:25:00,0.9470808581652397,0,1,0,0
29.54510580162598,63.063869525312846,25.00241095072445,65.83805595114745,0,2025-06-15 15:26:00,0.4229663242209122,0,1,0,0
29.541357852736628,54.73292218413172,23.365822737863617,58.69930660959642,0,2025-06-15 15:27:00,0.9980807932245941,0,1,0,0
29.545143058918143,56.88115519652097,26.31849133686481,65.49987142004187,0,2025-06-15 15:28:00,0.5352240554582951,0,1,0,0
39.55819447196416,69.57015676933393,26.87514027525312,82.57149216862572,0,2025-06-15 15:29:00,2.356637574181642,1,1,0,1
29.7126715320795,59.04658799618327,21.78488027126205,64.64664912983777,0,2025-06-15 15:30:00,0.7213437364361371,0,1,0,0
31.4066969205418,61.087164365898616,23.47455044286757,73.5845361820962,0,2025-06-15 15:31:00,0.6364529006391476,0,1,0,0
30.86200529047961,64.35033865344377,23.461715300425404,62.69043724284526,0,2025-06-15 15:32:00,0.8014208823795506,0,1,0,0
29.954173753917395,62.47840943986302,23.12019379778227,77.57921849923619,0,2025-06-15 15:33:00,0.6927700188743388,0,1,0,0
27.054192266078964,60.75209452571788,26.658949683863497,76.85507738790204,0,2025-06-15 15:34:00,0.6146437521276079,0,1,0,0
30.276907661479804,61.824805012331126,24.612347722454395,88.48608833296412,0,2025-06-15 15:35:00,1.3180640098377558,0,1,0,0
